,Timestamp,ID,Temperature(celsius),Target_Temperature(celsius),Power,PowerConsumption,ContentType,O2,CO2,Time_Door_Open,Maintenance_Required,Defrost_Cycle
39,2019-09-05 T01:16 Z,101,3.90009076899497,4,8.98980780088333,149.21543803385345,3,17.446894210219575,4.457207874551017,28.53248351452597,0,0
40,2019-09-05 T01:31 Z,101,1.492865850114927,4,3.446647220442782,152.66208525429622,3,18.795251262742894,3.5903098691637183,31.417268947578627,0,2
41,2019-09-05 T01:46 Z,101,1.3359002321386404,4,7.903897367052047,160.56598262134827,3,22.774896087999224,3.830812017817879,29.53430779073147,0,2
42,2019-09-05 T02:01 Z,101,1.3359002321386404,4,0.0,159.93804063112836,3,18.420421441763665,1.521172009604646,28.079657916456448,0,4
43,2019-09-05 T02:16 Z,101,2.9359002321386405,4,0.0,172.15911846775137,3,25.105511469814974,-1.3856932622867895,28.19289194498155,0,6
44,2019-09-05 T02:31 Z,101,5.335900232138641,4,0.0,175.02609771540793,3,19.88824363358576,1.0712634476041902,28.51886745797586,0,0
45,2019-09-05 T02:46 Z,101,8.53590023213864,4,0.0,183.855493656525,3,25.6857337653695,9.14808950281908,30.031548353738927,0,6
46,2019-09-05 T03:01 Z,101,12.53590023213864,4,0.0,188.19490938979976,3,15.20170628909251,3.9072558603574294,27.79573322596796,0,2
47,2019-09-05 T03:16 Z,101,17.33590023213864,4,0.0,191.19721872691633,3,19.745097569970056,6.299293838881074,27.377488153753575,0,2
48,2019-09-05 T03:31 Z,101,22.935900232138643,4,0.0,0.0,3,21.84730764002896,4.245968395911353,27.6543344799996,1,0
49,2019-09-05 T03:46 Z,101,22.935900232138643,4,0.0,8.649183969675748,3,22.059556103843125,4.478596665287163,32.085669122035995,0,4
50,2019-09-05 T04:01 Z,101,24.535900232138644,4,0.0,13.554910039955004,3,26.625610476747582,4.677528740671182,30.293127366632337,0,6
51,2019-09-05 T04:16 Z,101,26.935900232138643,4,0.0,20.127019141309432,3,22.081314251639814,0.8590189479799815,33.21628499766255,0,3
52,2019-09-05 T04:31 Z,101,30.135900232138642,4,0.0,22.470018033148037,3,20.83134386812894,8.2554811490759,27.309657779206336,0,5
53,2019-09-05 T04:46 Z,101,30.135900232138642,4,0.0,19.509392929000075,3,17.43320246003099,1.9411307384602745,34.429704191020114,0,6
54,2019-09-05 T05:01 Z,101,34.93590023213864,4,0.0,21.451248433148578,3,18.056927491763982,0.596085211450144,29.23898215810714,0,1
55,2019-09-05 T05:16 Z,101,40.535900232138644,4,0.0,0.0,3,24.772534053433915,1.650842552410439,31.842806377706996,1,5
56,2019-09-05 T05:31 Z,101,40.535900232138644,4,0.0,1.1847027982551603,3,19.859592739376293,6.500422245560661,29.244253861147754,0,6
57,2019-09-05 T05:46 Z,101,42.135900232138646,4,0.0,3.721340499561242,3,21.550147160785095,5.372410270177164,27.04236646893538,0,3
58,2019-09-05 T06:01 Z,101,44.535900232138644,4,0.0,11.07563855068727,3,18.798175224770773,3.05201457769453,29.255119689249003,0,3
59,2019-09-05 T06:16 Z,101,47.73590023213865,4,0.0,14.285323517500785,3,20.501098997026727,3.003080595744793,31.512926744701062,0,6
60,2019-09-05 T06:31 Z,101,51.73590023213865,4,0.0,24.543124462677813,3,23.80171470639047,2.3998135737577027,27.397896008416648,0,0
61,2019-09-05 T06:46 Z,101,56.535900232138644,4,0.0,36.94679680451122,3,22.643080511227815,3.381925430579584,29.983695070250743,0,2
62,2019-09-05 T07:01 Z,101,62.135900232138646,4,0.0,0.0,3,22.69237665232399,3.338071645797644,29.077362977695177,1,5
63,2019-09-05 T07:16 Z,101,5.00675874922977,4,5.826954333630055,1.0589001049346747,3,27.94033914113509,9.09782788202716,33.53935944853336,0,0
64,2019-09-05 T07:31 Z,101,5.956404829688424,4,8.541509072421455,9.60040917735613,3,13.79938066460755,5.552624767579845,32.8189838453522,0,1
65,2019-09-05 T07:46 Z,101,3.6946384293770964,4,3.8978824902171105,13.498291667573241,3,24.07695023689235,-1.8324351764778308,28.4125354393254,0,0
66,2019-09-05 T08:01 Z,101,4.575505632990786,4,4.073903100092579,17.57219476766582,3,26.326062139661964,-0.44649965727751706,28.826211605837354,0,4
67,2019-09-05 T08:16 Z,101,3.5121648921391486,4,2.5738688574968,20.14606362516262,3,24.028636237949712,2.755522359135483,30.773127703772385,0,5
68,2019-09-05 T08:31 Z,101,3.5121648921391486,4,0.0,19.795029955966932,3,20.221900947656835,4.3406851008386695,30.935158192268208,0,1
69,2019-09-05 T08:46 Z,101,5.112164892139148,4,0.0,26.733821849273543,3,21.123903019309523,4.515112746523962,31.61597986050513,0,0
70,2019-09-05 T09:01 Z,101,7.512164892139149,4,0.0,28.353646857685206,3,20.590002256393923,-0.6193459348157155,28.293996309332805,0,1
71,2019-09-05 T09:16 Z,101,10.71216489213915,4,0.0,39.84444090899925,3,24.07161493931709,3.7960760873070036,30.333677201808776,0,1
72,2019-09-05 T09:31 Z,101,14.71216489213915,4,0.0,43.777289746797926,3,24.510140933444394,-0.30449681128520645,29.891882584674608,0,2
73,2019-09-05 T09:46 Z,101,19.51216489213915,4,0.0,58.124927286172564,3,24.10612102396185,2.3758955121608536,29.778540500207267,0,4
74,2019-09-05 T10:01 Z,101,25.112164892139152,4,0.0,0.0,3,18.31646956009679,1.3912871450749869,26.178003018289456,1,2
75,2019-09-05 T10:16 Z,101,25.112164892139152,4,0.0,12.728731149494953,3,14.01964582051987,7.6932276318561446,29.910636790682297,0,1
76,2019-09-05 T10:31 Z,101,26.712164892139153,4,0.0,30.833467023006655,3,25.764620705256053,0.14779203503318383,27.391847799620198,0,2
77,2019-09-05 T10:46 Z,101,29.112164892139155,4,0.0,41.07464805445416,3,21.178602692557007,0.6253840045966745,29.099688693279678,0,5
78,2019-09-05 T11:01 Z,101,32.31216489213916,4,0.0,46.091198275869885,3,21.629896955664723,4.1126202677231705,32.33164356173319,0,6
79,2019-09-05 T11:16 Z,101,36.31216489213916,4,0.0,50.00268473146095,3,22.36746908684269,2.5178317914031934,29.828173156869017,0,3
80,2019-09-05 T11:31 Z,101,41.11216489213916,4,0.0,56.74196278625203,3,18.512729949914004,3.9306472994102393,32.016482600181234,0,5
81,2019-09-05 T11:46 Z,101,46.712164892139164,4,0.0,0.0,3,20.48443330096754,9.667312277764047,29.698262717450568,1,6
82,2019-09-05 T12:01 Z,101,5.631626288926702,4,9.729235019242143,19.164240067513308,3,19.03173077127099,1.2331521247794526,31.206089999061657,0,6
83,2019-09-05 T12:16 Z,101,5.631626288926702,4,0.0,18.16163810938606,3,13.857957286958143,7.934407583984231,33.3820244195777,0,5
84,2019-09-05 T12:31 Z,101,7.231626288926702,4,0.0,25.25044056531319,3,22.323061166001878,12.821926607494547,31.50487141191907,0,0
85,2019-09-05 T12:46 Z,101,9.631626288926702,4,0.0,31.486046053109412,3,18.2262054504391,2.8368600657003964,32.95184904670577,0,0
86,2019-09-05 T13:01 Z,101,12.831626288926703,4,0.0,33.848760305320376,3,19.552070020539077,6.2685247939656366,29.109416274520786,0,3
87,2019-09-05 T13:16 Z,101,12.831626288926703,4,0.0,31.959896156528742,3,17.573085550524013,3.732836808643643,27.237681117853583,0,6
88,2019-09-05 T13:31 Z,101,17.631626288926704,4,0.0,39.375596063586336,3,18.90654637929376,9.029022126990544,27.890733283643183,0,2
89,2019-09-05 T13:46 Z,101,23.231626288926705,4,0.0,0.0,3,24.4377750353372,2.518937779711827,30.965459052492683,1,4
90,2019-09-05 T14:01 Z,101,3.9862086417820475,4,2.219254866177109,29.071914368081718,3,17.198306897625056,6.218663800296257,30.245068830161884,0,6
91,2019-09-05 T14:16 Z,101,3.661364121750813,4,7.660491620210642,36.732405988292356,3,19.506223616776666,0.10526244072751645,33.43383979717202,0,1
92,2019-09-05 T14:31 Z,101,3.8530108713217017,4,0.49197210528265156,37.224378093575005,3,23.873179264017327,5.35950133472441,30.74416726621123,0,1
93,2019-09-05 T14:46 Z,101,1.0877584287741806,4,7.6493718864706866,44.873749980045694,3,22.096935755743388,5.54708330504444,29.078385684991733,0,2
94,2019-09-05 T15:01 Z,101,3.2111558961346347,4,10.058269096949125,54.93201907699482,3,22.92230246679719,4.552512990136781,29.04140930205375,0,2
95,2019-09-05 T15:16 Z,101,4.796108988877256,4,19.08503084600315,74.01704992299797,3,19.164139207328063,6.181951666112191,31.029117223521837,0,0
96,2019-09-05 T15:31 Z,101,4.760658257497823,4,3.414908437247248,77.43195836024522,3,16.142642006216946,9.750687714012738,35.209562396424936,0,1
97,2019-09-05 T15:46 Z,101,5.2962739101910765,4,3.3682831643024587,80.80024152454767,3,21.443148997812884,0.33958851136676005,26.388899752386923,0,2
98,2019-09-05 T16:01 Z,101,1.7622159170514573,4,4.873176088556949,85.67341761310462,3,19.593241872627413,4.703542038603547,29.04743267276413,0,0
99,2019-09-05 T16:16 Z,101,4.258349139588494,4,9.133657534044124,94.80707514714874,3,23.69347936045542,-0.9135373819266182,33.61124009555271,0,5
100,2019-09-05 T16:31 Z,101,6.1086968651866655,4,10.900866461903192,105.70794160905193,3,18.206946155783122,4.297623093091903,30.954657933045024,0,0
101,2019-09-05 T16:46 Z,101,2.4714657147497254,4,1.877004881987009,107.58494649103893,3,20.754278440782286,4.6176599060060814,31.583531290180535,0,3
102,2019-09-05 T17:01 Z,101,3.731998961142443,4,9.277475591873,116.86242208291193,3,21.596581477265286,0.7665002438371564,29.004447068187115,0,3
103,2019-09-05 T17:16 Z,101,2.0596613882188537,4,12.81516198730307,129.677584070215,3,10.12558723966259,4.138060350283812,28.204582868619703,0,5
104,2019-09-05 T17:31 Z,101,1.5846623408661684,4,17.17073677792689,146.8483208481419,3,22.65024140154132,0.2264472634961341,34.119567463699326,0,3
105,2019-09-05 T17:46 Z,101,4.828802936643004,4,11.38980657563426,158.23812742377615,3,26.09759877266703,9.409872087523539,35.47366335383221,0,3
106,2019-09-05 T18:01 Z,101,4.101524251457368,4,3.1490997236792966,161.38722714745543,3,21.137082976115714,4.908599668698794,29.960526308947127,0,6
107,2019-09-05 T18:16 Z,101,5.9680317230593705,4,15.315098551082212,176.70232569853763,3,18.823239753156415,7.180994366908621,33.31807408964159,0,1
108,2019-09-05 T18:31 Z,101,2.830584275839409,4,10.604124013390951,187.3064497119286,3,21.14955974252289,7.711272827274579,31.96449901533686,0,4
109,2019-09-05 T18:46 Z,101,5.132955361610052,4,4.2572678300304165,191.56371754195902,3,21.117168574335132,14.149919609485131,31.435513764745902,0,0
110,2019-09-05 T19:01 Z,101,3.8875957029773307,4,10.510645917076637,202.07436345903565,3,20.733414811252892,-0.1786352939779592,31.086825130605966,0,6
111,2019-09-05 T19:16 Z,101,3.131122302375833,4,2.327199742655516,204.40156320169118,3,22.285155057096482,10.83980202087551,30.798593793741606,0,0
112,2019-09-05 T19:31 Z,101,-0.5080938377547852,4,4.226223918505975,208.62778712019715,3,19.734110882236358,0.1565635548276365,31.384751008740086,0,6
113,2019-09-05 T19:46 Z,101,4.436028081626782,4,6.576299271475545,215.2040863916727,3,22.650285129969742,0.0510015024273196,26.726151304467813,0,5
114,2019-09-05 T20:01 Z,101,1.9243652627475196,4,5.602330446272504,220.8064168379452,3,23.14204751245016,8.2778357408795,32.14199683196735,0,2
115,2019-09-05 T20:16 Z,101,3.503345145153019,4,3.5197383642130413,224.32615520215825,3,19.82648365647823,3.6296460885657362,30.542875649411858,0,2
116,2019-09-05 T20:31 Z,101,4.250273290225906,4,4.500162007679482,228.82631720983773,3,22.98305105254903,1.514213405193757,29.687055849244874,0,5
117,2019-09-05 T20:46 Z,101,4.250273290225906,4,0.0,225.91600454354892,3,23.144075957394588,4.416518298651351,28.813744980015333,0,3
118,2019-09-05 T21:01 Z,101,5.850273290225907,4,0.0,233.50251933040298,3,21.556158608584713,5.949707004926177,31.340194592771482,0,0
119,2019-09-05 T21:16 Z,101,8.250273290225907,4,0.0,253.9589574335643,3,17.936928740300832,0.8232676983422458,27.79873349643965,0,6
120,2019-09-05 T21:31 Z,101,11.450273290225908,4,0.0,259.74198440660643,3,19.847740093515398,8.78210773478619,30.25982431470507,0,2
121,2019-09-05 T21:46 Z,101,15.450273290225908,4,0.0,262.6791077151983,3,23.946768072531196,5.422854530138507,25.78492869565778,0,4
122,2019-09-05 T22:01 Z,101,20.25027329022591,4,0.0,269.27775702414533,3,27.45635644204333,2.4441230022902274,30.08519238029219,0,5
123,2019-09-05 T22:16 Z,101,25.85027329022591,4,0.0,0.0,3,21.847757846115055,4.846246346556482,31.475499765553312,1,0
124,2019-09-05 T22:31 Z,101,2.683271282221404,4,4.722777834695739,-4.417053031746208,3,17.618709527383153,-1.5970909175614416,34.392504657507395,0,0
125,2019-09-05 T22:46 Z,101,2.119878585956514,4,1.6195103202317087,-2.797542711514499,3,22.332546495901294,4.9846912038281275,32.74860180899737,0,5
126,2019-09-05 T23:01 Z,101,5.389696800677942,4,9.811016873078557,7.013474161564059,3,19.887121513759887,5.079512625130015,32.09165826410232,0,2
127,2019-09-05 T23:16 Z,101,3.946551214910107,4,2.116447148619767,9.129921310183825,3,20.63565045329495,8.324699879955993,26.261898917807468,0,0
128,2019-09-05 T23:31 Z,101,3.7481473480698417,4,12.493680274883019,21.623601585066844,3,25.996805178059134,-0.23855056198467128,31.893307774469587,0,5
129,2019-09-05 T23:46 Z,101,4.802699216276659,4,17.93230302068743,39.55590460575428,3,20.655413793723973,5.066184197907383,30.919025701798134,0,0
130,2019-09-06 T00:01 Z,101,3.493139702609165,4,9.851870668828925,49.4077752745832,3,20.372511038282614,2.8064563890829595,30.10760442058803,0,5
131,2019-09-06 T00:16 Z,101,4.399174402181801,4,7.942263829963509,57.35003910454671,3,18.552866093548538,1.7707968526833398,25.97195632029481,0,1
132,2019-09-06 T00:31 Z,101,6.758214729157904,4,11.358962302247406,68.70900140679412,3,21.07795685985093,5.381733536485098,30.256826160669934,0,0
133,2019-09-06 T00:46 Z,101,2.279492709239908,4,3.343745606234672,72.05274701302879,3,19.515598673572377,5.469963572032027,32.20593379078969,0,4
134,2019-09-06 T01:01 Z,101,2.91182796553406,4,22.775838541722244,94.82858555475104,3,21.757521131604623,4.998546967537026,29.55387847497993,0,3
135,2019-09-06 T01:16 Z,101,2.0628557018896982,4,9.752973520551532,104.58155907530258,3,22.150997766463107,10.950377813659896,30.05969266696426,0,3
136,2019-09-06 T01:31 Z,101,2.927639807910654,4,13.609393059348202,118.19095213465079,3,23.45336916089109,-0.329585712628516,32.366377664444435,0,0
137,2019-09-06 T01:46 Z,101,1.7757883926383786,4,11.97747774687455,130.16842988152533,3,20.607950811005672,5.770071055898807,29.771101695519484,0,0
138,2019-09-06 T02:01 Z,101,4.705734219635232,4,12.820666865990066,142.9890967475154,3,21.574552436490787,9.048130478345936,31.14912214772604,0,0
139,2019-09-06 T02:16 Z,101,2.414500224389512,4,7.750757952334713,150.7398546998501,3,17.20827036027799,0.6452718230311336,29.765195510631248,0,3
140,2019-09-06 T02:31 Z,101,0.07106494652312234,4,12.514375681353012,163.25423038120312,3,24.144834836318523,5.901619231465926,32.5613027547306,0,5
141,2019-09-06 T02:46 Z,101,5.021371594974664,4,4.286433302733146,167.54066368393626,3,15.890923490010211,4.295280138912187,28.138260357693905,0,4
142,2019-09-06 T03:01 Z,101,8.235336146754364,4,16.66121123325578,184.20187491719204,3,14.440241277157758,-0.49067580076500406,28.19171454781223,0,3
143,2019-09-06 T03:16 Z,101,4.0931893910849295,4,1.4161454097052237,185.61802032689727,3,18.30751144380519,2.7888061557135444,31.54034327771062,0,6
144,2019-09-06 T03:31 Z,101,4.729836844889859,4,6.993452941315147,192.61147326821242,3,20.861188864194446,4.100242922886088,30.300915635742257,0,6
145,2019-09-06 T03:46 Z,101,4.729836844889859,4,0.0,189.26637694547682,3,23.70082301182849,0.10639348358115264,30.199141267868644,0,4
146,2019-09-06 T04:01 Z,101,6.32983684488986,4,0.0,194.0357855654134,3,22.10029682818901,6.432979130953603,29.107875182359273,0,3
147,2019-09-06 T04:16 Z,101,8.72983684488986,4,0.0,202.41153276084543,3,20.767914470589012,2.7242044512467656,28.784060120896914,0,1
148,2019-09-06 T04:31 Z,101,11.92983684488986,4,0.0,217.53074793894905,3,22.193439065910255,4.668310479604109,31.435775139298794,0,3
149,2019-09-06 T04:46 Z,101,15.92983684488986,4,0.0,223.71687850088387,3,17.63832716938458,9.36508970268984,27.7155630429199,0,4
150,2019-09-06 T05:01 Z,101,20.72983684488986,4,0.0,232.97570678851682,3,21.39897072286083,3.3267426703035263,31.987750620704503,0,5
151,2019-09-06 T05:16 Z,101,26.32983684488986,4,0.0,0.0,3,13.538263735551677,2.021744285382738,30.17704541183011,1,3
152,2019-09-06 T05:31 Z,101,-1.7816122830463286,4,10.089320069157985,-12.252454763388887,3,24.243531077290726,-0.7232970099406772,29.98950676465353,0,3
153,2019-09-06 T05:46 Z,101,5.647495076322622,4,6.620068842221918,-5.632385921166969,3,26.54948443944234,-0.5457517993452718,29.0083121742678,0,6
154,2019-09-06 T06:01 Z,101,3.1395015732579497,4,4.950391294716924,-0.6819946264500443,3,14.898025210226637,4.790094601039029,29.542437858700396,0,4
155,2019-09-06 T06:16 Z,101,4.764945260333045,4,5.48550269330324,4.803508066853196,3,21.819136015064693,5.42131228228401,28.528649222209292,0,3
156,2019-09-06 T06:31 Z,101,4.141247028947421,4,9.739450958162534,14.54295902501573,3,18.02537811563149,5.399002165492868,31.352198724883667,0,0
157,2019-09-06 T06:46 Z,101,1.0785407639194124,4,0.21931344094178495,14.762272465957516,3,20.68412995374972,5.488154651433067,30.454276314830782,0,6
158,2019-09-06 T07:01 Z,101,4.067793416819112,4,8.809028125668224,23.57130059162574,3,21.129100254964882,6.978738925866571,33.63162029843185,0,6
159,2019-09-06 T07:16 Z,101,4.067793416819112,4,0.0,22.059070913387746,3,23.162880861187343,10.611744268490165,30.954564590333675,0,2
160,2019-09-06 T07:31 Z,101,5.667793416819112,4,0.0,27.50872406621233,3,22.845918712577852,11.503583322070872,30.53688732600181,0,4
161,2019-09-06 T07:46 Z,101,8.067793416819113,4,0.0,29.452681869123406,3,11.796599850980583,5.026699605097292,30.07269492955287,0,6
162,2019-09-06 T08:01 Z,101,8.067793416819113,4,0.0,23.45718196847809,3,22.00751802890661,5.328897196791795,30.165220260965302,0,1
163,2019-09-06 T08:16 Z,101,12.067793416819113,4,0.0,38.16049552684453,3,20.746011776076532,0.3300913844937421,29.88534172175723,0,3
164,2019-09-06 T08:31 Z,101,16.86779341681911,4,0.0,48.50079883678366,3,25.321775773526497,3.2180837835552087,27.825742348535265,0,1
165,2019-09-06 T08:46 Z,101,22.467793416819113,4,0.0,0.0,3,25.223040506900777,2.979326882993462,29.345029396663247,1,0
166,2019-09-06 T09:01 Z,101,2.7980129533928135,4,17.076900719956363,16.084318041173265,3,23.016387080218514,2.894882836563303,30.06064647062871,0,3
167,2019-09-06 T09:16 Z,101,6.672773566120871,4,4.831606791735813,20.915924832909077,3,22.75193270802416,-2.464927326471372,31.438244384621893,0,1
168,2019-09-06 T09:31 Z,101,0.2887966400749229,4,6.452969370686058,27.368894203595136,3,23.99198509827398,-1.9690327167492203,29.04462209309073,0,3
169,2019-09-06 T09:46 Z,101,0.2887966400749229,4,0.0,25.5529038698582,3,18.04667832385471,7.254165566856207,28.067035223139765,0,0
170,2019-09-06 T10:01 Z,101,1.888796640074923,4,0.0,42.987867236096285,3,18.91157364548931,3.1700895961631206,32.54731826221652,0,1
171,2019-09-06 T10:16 Z,101,4.288796640074923,4,0.0,45.50060195329797,3,24.784583587190962,7.187122812995464,29.40462012859493,0,3
172,2019-09-06 T10:31 Z,101,7.4887966400749235,4,0.0,55.89624167531234,3,20.82593415368061,0.4537537933798408,29.500294034021714,0,0
173,2019-09-06 T10:46 Z,101,11.488796640074924,4,0.0,67.11928575103393,3,23.023365587507097,8.061336342773867,29.365875681504594,0,5
174,2019-09-06 T11:01 Z,101,16.288796640074924,4,0.0,67.64869999568953,3,18.175327362924047,4.58333319913904,32.072259798404886,0,5
175,2019-09-06 T11:16 Z,101,21.888796640074926,4,0.0,0.0,3,24.033902737407036,2.8443591130121635,31.179387795585473,1,5
176,2019-09-06 T11:31 Z,101,4.231228218592693,4,2.261390954307541,5.343367575132386,3,20.48387092987391,6.128676619415168,34.14968149778174,0,3
177,2019-09-06 T11:46 Z,101,5.22482974314701,4,11.402288226686156,16.745655801818543,3,23.78144169020606,4.38381869489064,29.301576518439507,0,6
178,2019-09-06 T12:01 Z,101,5.225347690065094,4,11.853767234237974,28.599423036056518,3,18.560880005869276,4.939442685419695,33.70720037574983,0,3
179,2019-09-06 T12:16 Z,101,3.5990415310137784,4,5.491281633494371,34.09070466955089,3,16.165404144536865,6.36033334753931,28.588902520949727,0,6
180,2019-09-06 T12:31 Z,101,3.3843571811506257,4,11.041513902144562,45.13221857169545,3,17.988434472263208,-1.5319872415201594,28.158975240760427,0,5
181,2019-09-06 T12:46 Z,101,3.3843571811506257,4,0.0,38.049704182481385,3,19.205999996021596,1.2094775946879794,31.769851521279023,0,1
182,2019-09-06 T13:01 Z,101,4.984357181150626,4,0.0,38.86569915529875,3,21.625673229102418,9.982902788964497,28.44453862703672,0,5
183,2019-09-06 T13:16 Z,101,7.384357181150627,4,0.0,46.0061561694588,3,23.360833588215037,7.4816585767363275,28.605572386049545,0,4
184,2019-09-06 T13:31 Z,101,7.384357181150627,4,0.0,44.61886273480033,3,24.648092165832637,-1.7172846707149665,30.109311275525254,0,3
185,2019-09-06 T13:46 Z,101,11.384357181150627,4,0.0,49.34971037697472,3,19.631787863263934,5.086328662626817,25.07500487650713,0,5
186,2019-09-06 T14:01 Z,101,16.184357181150627,4,0.0,67.00461431583159,3,15.646224008410176,1.7343111121706416,30.62446220282573,0,2
