container_id,measurement_time,product_id,temperature,target_temperature,ambiant_temperature,kilowatts,time_door_open,content_type,defrost_cycle,oxygen_level,nitrogen_level,humidity_level,carbon_dioxide_level,fan_1,fan_2,fan_3,latitude,longitude,maintenance_required
C01,2019-12-06 19:10:40,P02,5.5356201784751775,6.0,19.855262755048113,2.3289004522663794,0,2,4,21.787716429026034,76.97505545374881,58.34771242334279,3.9331336112865625,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:15:40,P02,5.486096279119134,6.0,21.026328627205796,1.8895633520225181,0,2,3,21.66676809492475,79.52229800819009,60.241924598575125,1.503506196229906,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:20:40,P02,5.983425934399245,6.0,21.549883977412026,0.6136920118107039,0,2,5,22.97542175367718,78.02244820246736,58.830172219232146,3.501253456538396,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:25:40,P02,5.449950209137032,6.0,21.155779326868483,1.4925000161813016,0,2,5,20.443472249173507,77.5996522138757,59.290343462955505,5.183389109456599,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:30:40,P02,5.1626063837597576,6.0,22.378804908880998,2.8917537741588415,0,2,4,21.07487918127651,77.00325086005205,61.037121947792755,2.627967038457368,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:35:40,P02,6.430550696664799,6.0,20.165863095209385,1.8871999583961059,0,2,5,18.7175468822686,77.19011294345344,61.12264967491178,5.087301994282507,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:40:40,P02,6.360500545498873,6.0,20.247788384461455,2.406067301580643,0,2,3,20.187285788989783,76.69387182997552,61.15252110148359,5.240994965945406,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:45:40,P02,5.826074430954742,6.0,19.137428054107968,3.2675472774341094,0,2,4,19.53684135291524,77.554541975923,59.370325834632055,4.065813754479113,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:50:40,P02,5.651517272941995,6.0,20.294059768272955,2.825131908220192,0,2,6,20.14989656735487,78.84937235292425,60.51751811012964,2.8271281307324836,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 19:55:40,P02,5.527277150830352,6.0,19.674633059831763,3.0116257560464885,0,2,3,20.848518996306485,78.97553269929867,60.10407716905307,4.285845992755825,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:00:40,P02,5.212464391182971,6.0,18.828960946431252,2.323633512354398,0,2,4,21.38386975043438,76.99210032367228,59.071677756706364,2.7654054277021367,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:05:40,P02,6.496339049017486,6.0,20.42171619324699,1.4198384452192248,0,2,5,20.90914652117638,77.13071416012463,61.38336600793632,4.278373660042169,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:10:40,P02,5.411817897964733,6.0,20.35062363071174,2.622175366894882,0,2,3,21.00632768368601,78.09752875960531,60.007437314412286,2.9071652521411417,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:15:40,P02,4.255473803875799,6.0,20.426409140493575,0.3886738490445065,0,2,6,24.51408351280092,77.94110781766491,59.55897258580009,4.8524291360129785,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:20:40,P02,5.375841108777624,6.0,20.824330861470756,3.6103425953131207,0,2,6,21.71544688491899,76.73548045747614,59.76321099066175,5.356820591518675,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:25:40,P02,5.364989958566422,6.0,20.31310735013402,3.574478769657844,0,2,3,21.09833931043363,78.67659575066484,60.719443746266094,3.359712834611588,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:30:40,P02,6.519885319953307,6.0,21.899539923405737,2.1812752292147572,0,2,6,20.751475338413638,76.91184856767713,61.02956216149853,3.0248635730686892,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:35:40,P02,4.424142661522238,6.0,19.843363178638715,2.0602208795475225,0,2,5,21.716337304630677,76.85718635568313,59.594750190904804,3.5503014684950096,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:40:40,P02,6.29404718270838,6.0,18.400031068086403,1.3959006858230256,0,2,4,22.373163233996102,77.90561126338321,61.408166933226816,2.34205898615424,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:45:40,P02,8.081430273999445,6.0,18.93644697591581,2.989754132389605,0,2,6,20.20055225997902,78.2372679045762,60.77340849168135,4.599924831238163,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:50:40,P02,5.649406541843342,6.0,21.740265040153666,3.011985834016446,0,2,3,20.451477309828714,79.70166510492982,61.43636344257359,3.8803210434886033,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 20:55:40,P02,6.056643202996445,6.0,19.812338804864876,1.1816666079578035,0,2,4,21.3391450751476,78.30997834842762,59.98602468759658,5.565588716019753,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:00:40,P02,7.305814791838454,6.0,20.990932070582403,4.332764024830519,0,2,3,20.70253978698705,78.43180272229019,60.19688764340844,1.1464630415840924,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:05:40,P02,5.926736108545627,6.0,20.246948580187407,4.112574949604538,0,2,6,20.9313157530308,77.97276934338976,58.93282310055769,3.1433071459856636,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:10:40,P02,6.951953723302882,6.0,20.000694475993214,3.0105878931104684,0,2,4,20.261027049213904,77.65193111019711,61.316119212407656,4.630242542803136,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:15:40,P02,6.113501704804192,6.0,18.806116001045943,3.328778176846972,0,2,3,20.61982910071229,79.99158825171969,60.25094421496101,5.626362278066898,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:20:40,P02,5.95944703280133,6.0,19.83596508389389,3.6281850618868843,0,2,4,20.891334616225205,76.06595315055691,60.26691004826028,4.930332213606647,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:25:40,P02,7.254787404322848,6.0,20.400220533795444,3.6308031591317453,0,2,4,19.832801097195688,78.14049025131118,60.10841345318258,4.378780221677797,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:30:40,P02,7.676775201172508,6.0,19.11417514230769,4.567274923000293,0,2,5,21.559684658021173,80.00448394057724,59.40484533540906,2.8055437681626865,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:35:40,P02,5.021321717251819,6.0,20.979500266600795,2.599836988735725,0,2,6,22.76782027373779,78.33328346703573,61.8862861747555,5.051672353084102,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:40:40,P02,6.717929561559082,6.0,18.800930484742025,0.27396926477621486,0,2,6,22.47161907471706,77.12303468021078,59.733434207919395,3.2157794435681284,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:45:40,P02,8.488067575439599,6.0,17.741068596351806,2.2058570722216078,0,2,4,18.767695030804873,78.68833421807614,61.23540378560358,4.595495038951896,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:50:40,P02,6.775218133298494,6.0,18.635378985995537,3.708003573848095,0,2,4,20.557994168867683,77.73645103120064,60.13622597946147,4.309525957909573,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 21:55:40,P02,6.528168302169664,6.0,18.850811575982274,2.5981806581911226,0,2,6,20.670261333453837,77.02972254254664,61.105157280639354,2.7579595728363833,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:00:40,P02,7.436596269484839,6.0,18.739360594189755,2.373052839214258,0,2,3,21.063705570546848,76.24064849004395,59.36885518596199,4.282042065740817,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:05:40,P02,6.533338582736415,6.0,18.95786596628127,3.722601238304934,0,2,5,22.536917894181627,77.84767734872496,60.72665887052531,4.541623761774848,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:10:40,P02,5.847939947673672,6.0,19.08955185581685,3.1198885875849105,0,2,4,19.307375114575418,76.2564398025028,61.27335719381044,5.312637715887632,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:15:40,P02,7.029191467731257,6.0,20.71551860231041,4.947080909422615,0,2,6,21.48184263493647,76.88998442606568,60.81392137902223,4.175899468463065,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:20:40,P02,6.263371732736242,6.0,18.650851766155863,2.70875995255055,0,2,6,21.86225755769157,78.75489023397898,58.60026908614464,4.2658229078058145,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:25:40,P02,6.575364428405296,6.0,20.493081972391952,4.2291383255116966,0,2,6,21.384491458734885,79.93572556600415,59.87550773547796,5.573201961327976,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:30:40,P02,7.805383003942511,6.0,18.102603744284398,2.3170246240126993,0,2,5,21.392148168923455,78.06265652379463,58.49272481475926,4.987669336041706,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:35:40,P02,7.698967255910087,6.0,18.92948293004565,3.6090496297066146,0,2,6,20.910041429002423,77.53657244092132,60.57693204447366,4.472055788645683,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:40:40,P02,5.9704570032451025,6.0,20.013791439771335,4.5544668459670765,0,2,5,20.679311176402873,77.54974834143407,60.98818337786687,2.1150685828483358,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:45:40,P02,6.792733335429199,6.0,21.06234577785638,2.649579927388496,0,2,6,19.44302822861144,79.40020588177478,63.346146834225436,2.445055718133383,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:50:40,P02,4.5369683243380905,6.0,19.897227021083033,5.787243406761319,0,2,5,22.353518119856073,78.19725056654221,61.30492446081693,5.540178519675963,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 22:55:40,P02,4.865610535353113,6.0,19.895126603450873,3.513601348333248,0,2,6,21.314145252043414,76.85764410405635,60.36010220677704,5.058267499074183,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:00:40,P02,3.4370093535192785,6.0,19.698806027235758,2.5050708390428302,0,2,5,22.756007723056833,78.80862750359688,59.9567743447143,2.6430115254786712,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:05:40,P02,5.714373024291955,6.0,18.43081224936056,3.5515745847565907,0,2,6,20.211515352878063,78.99647745464037,58.76546074380141,3.6087842725941552,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:10:40,P02,6.477874501994857,6.0,19.050202274683095,3.4166418905380365,0,2,6,21.809274750680775,78.69104648386786,60.4648589972943,2.1993167067158677,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:15:40,P02,5.2673516759399535,6.0,19.54364487700183,2.0257356605380488,0,2,3,19.87065819024358,78.19138370257622,59.16203094930657,4.694528249922814,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:20:40,P02,6.0651774610693865,6.0,19.1768145070221,2.2079779874249796,0,2,6,19.536529439000194,77.23983759227025,60.894364562569095,4.2767765330313265,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:25:40,P02,4.8934230960467,6.0,20.600140436489983,4.205921149206013,0,2,4,21.742025146879797,77.55551381923951,59.925831544009085,3.7751170090577433,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:30:40,P02,6.919831886990687,6.0,21.34679439374701,3.7451514748729813,0,2,6,20.438083893816454,79.37251938292884,61.06037192949502,6.2164242285815625,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:35:40,P02,6.549587541713173,6.0,20.28384396238303,4.936268759954139,0,2,4,21.949496209107654,78.87989476792897,61.42043320028328,4.154871232716784,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:40:40,P02,5.308137215873844,6.0,21.04354424689452,1.5070523657416854,0,2,5,21.55162438698759,77.48642195930525,58.96756215755787,2.7644542431718557,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:45:40,P02,6.714240159516817,6.0,19.76273111114418,2.3495320132228796,0,2,4,21.184589027345194,78.87191094169793,60.43605415148063,3.7033205960344304,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:50:40,P02,5.504208744457188,6.0,20.2427472074446,2.547433107863987,0,2,4,21.727020255395157,80.19685341790414,60.04407091391682,3.555751241221637,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-06 23:55:40,P02,6.5379810369653875,6.0,18.43071211650146,2.747407178248552,0,2,4,21.56970983817118,78.19635333986682,60.17485735624142,2.5049737225616555,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:00:40,P02,4.3909651040453745,6.0,20.506552247447775,4.461962429907719,0,2,4,22.61287896175897,77.10367120469171,60.624348266483175,3.268209129306344,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:05:40,P02,5.987412118783018,6.0,20.183870585914615,4.007752128745343,0,2,6,20.38802947953235,76.54952901499809,58.35919852986301,5.469663507990861,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:10:40,P02,5.748515175098463,6.0,18.322594266555196,2.5684220363909254,0,2,4,20.61769915613335,79.17080583965064,61.697880829917544,3.3102144280215913,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:15:40,P02,5.457580648572838,6.0,19.370201010008714,3.704502988886067,0,2,5,21.11774715658169,78.82811365589868,59.293209309139925,3.165858088107199,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:20:40,P02,5.329216567139604,6.0,19.857515162655066,3.651691561534589,0,2,6,22.947746814974263,75.71776248823167,61.25490778937503,3.095818335045487,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:25:40,P02,5.097643328524919,6.0,18.816598680698892,2.9829989576615286,0,2,5,20.871073262490995,79.26482512194873,59.24922405355229,3.1310494713591877,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:30:40,P02,7.499178067768304,6.0,19.311059247220513,2.8294339619575015,0,2,5,21.50355197172564,77.72000832647072,59.94862080438917,2.771015665337126,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:35:40,P02,3.66739064085915,6.0,21.27915460127488,4.914890290178629,0,2,5,22.583533572569273,77.44916269615327,60.790919503925046,4.457178684728539,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:40:40,P02,7.265716892768117,6.0,19.763640732912673,2.052133282258288,0,2,3,21.134514569520004,78.6472005607224,60.360138054305274,3.8251913257631855,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:45:40,P02,7.02950869636113,6.0,18.60564749285636,1.220386251890317,0,2,6,22.049956038363632,77.63638569245391,59.9993524590174,3.274482492769709,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:50:40,P02,3.1728790375620997,6.0,19.81602771131961,3.1038732763404395,0,2,6,19.454788082347196,77.7367448898592,60.41245714090642,5.987241917468942,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 00:55:40,P02,5.304258944636634,6.0,20.064248220700573,3.828805909434302,0,2,3,21.916588695703442,77.7135293834361,60.87773411524,4.161150161827681,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 01:00:40,P02,5.658404108810655,6.0,21.256054430975073,3.19820880781709,0,2,4,20.59852684079099,77.01621510186799,61.20623066644555,4.405910450677026,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 01:05:40,P02,4.907602148536433,6.0,19.74053664875792,3.091186640704829,0,2,3,21.46044460201902,78.66472610344569,60.748829380910834,3.518960591636458,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 01:10:40,P02,5.774569495585928,6.0,18.51626992410283,3.243201590626349,0,2,4,20.064980723850937,78.06607819482045,60.92780410671475,4.738310301655201,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 01:15:40,P02,4.320727947809288,6.0,20.090578132705144,3.9218262352202657,0,2,3,21.759227394753463,77.89360751345663,59.978423052090115,4.057912450843884,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 01:20:40,P02,7.518356456012999,6.0,20.51639908609792,3.9540868715026196,0,2,5,21.354604289643635,77.20075535703525,59.564341312373,2.583330582383878,True,True,True,37.8226902168957,-122.324895,0
C01,2019-12-07 01:25:40,P02,7.206584375097102,6.0,19.443911175235428,1.6433545933194287,0,2,3,20.499020914714727,78.1501699372622,58.700997906573285,4.9034260039052295,True,True,True,37.8226902168957,-122.324895,0
